"","model","sim","year","hm_jday","max_jday","max_val","first","median","diff_hm","diff_max","n.surveys"
"1692","independent",66,"1",120,130,0.350085268109303,104,130,0,0,9500
"1693","independent",66,"2",120,128,0.335374534673014,103,128,1,-1,8750
"1694","independent",66,"3",118,128,0.332995345631405,100,128,0,0,8000
"1695","independent",66,"4",117,128,0.315083803331005,103,127,0,1,7250
"1696","independent",66,"5",116,127,0.313961828150526,102,126,0,1,6500
"1697","independent",66,"6",115,125,0.303212970900092,87,126,0,0,5750
"1698","independent",66,"7",114,123,0.348507350597648,97,125,0,-1,5000
"1699","independent",66,"8",112,121,0.309914870968194,104,124,-1,-2,4250
"1700","independent",66,"9",112,122,0.355567648271927,99,122,0,0,3500
"1701","independent",66,"10",111,122,0.356991457598168,91,123,0,1,2750
"1702","independent",66,"11",113,121,0.362726003301549,102,122,3,1,2000
"1703","independent",66,"12",109,118,0.417316999709498,99,119.5,0,-1,1250
"1704","independent",66,"13",103,108,0.277580391660225,103,119,-5,-10,500
"1705","hierarchical",66,"1",120,130,0.33672592595475,104,130,0,2,9500
"1706","hierarchical",66,"2",119,129,0.333916593772192,103,128,0,2,8750
"1707","hierarchical",66,"3",119,128,0.329999063860704,100,128,1,2,8000
"1708","hierarchical",66,"4",118,127,0.326524060358101,103,127,1,2,7250
"1709","hierarchical",66,"5",117,126,0.325007799234592,102,126,1,2,6500
"1710","hierarchical",66,"6",115,125,0.326585779362551,87,126,0,2,5750
"1711","hierarchical",66,"7",114,124,0.331851613875629,97,125,0,2,5000
"1712","hierarchical",66,"8",113,123,0.340731495779043,104,124,0,2,4250
"1713","hierarchical",66,"9",112,122,0.352439551464098,99,122,0,2,3500
"1714","hierarchical",66,"10",112,121,0.365433968487866,91,123,1,2,2750
"1715","hierarchical",66,"11",111,120,0.377620776555205,102,122,1,2,2000
"1716","hierarchical",66,"12",110,119,0.386495291825717,99,119.5,1,2,1250
"1717","hierarchical",66,"13",109,118,0.389849584603113,103,119,1,2,500
"1718","independent",67,"1",120,130,0.34282244361871,104,129,0,0,9500
"1719","independent",67,"2",119,131,0.308478835001383,111,130,0,2,8750
"1720","independent",67,"3",119,129,0.346580364889791,103,128,1,1,8000
"1721","independent",67,"4",117,126,0.33247778338581,101,127,0,-1,7250
"1722","independent",67,"5",116,125,0.325741260231255,107,126,0,-1,6500
"1723","independent",67,"6",117,124,0.339185435004654,98,125,2,-1,5750
"1724","independent",67,"7",115,125,0.323872780613465,101,125,1,1,5000
"1725","independent",67,"8",114,124,0.3648465239644,97,123,1,1,4250
"1726","independent",67,"9",113,123,0.313730068569559,101,123,1,1,3500
"1727","independent",67,"10",111,119,0.286188327617579,106,122,0,-2,2750
"1728","independent",67,"11",110,119,0.284147645825714,104,122,0,-1,2000
"1729","independent",67,"12",109,118,0.332859780914474,108,119,0,-1,1250
"1730","independent",67,"13",107,119,0.244743521484025,99,120,-1,1,500
"1731","hierarchical",67,"1",120,130,0.339750193727364,104,129,0,2,9500
"1732","hierarchical",67,"2",119,129,0.33516771952818,111,130,0,2,8750
"1733","hierarchical",67,"3",118,128,0.32998827056294,103,128,0,2,8000
"1734","hierarchical",67,"4",117,127,0.325363330072769,101,127,0,2,7250
"1735","hierarchical",67,"5",117,126,0.322295298229088,107,126,1,2,6500
"1736","hierarchical",67,"6",116,125,0.321368380013653,98,125,1,2,5750
"1737","hierarchical",67,"7",115,124,0.322655420549342,101,125,1,2,5000
"1738","hierarchical",67,"8",114,123,0.325722535592652,97,123,1,2,4250
"1739","hierarchical",67,"9",113,122,0.329694539310974,101,123,1,2,3500
"1740","hierarchical",67,"10",112,121,0.333290605750852,106,122,1,2,2750
"1741","hierarchical",67,"11",111,120,0.334997715627313,104,122,1,2,2000
"1742","hierarchical",67,"12",110,120,0.334584500231417,108,119,1,3,1250
"1743","hierarchical",67,"13",110,119,0.330690149626044,99,120,2,3,500
"1744","independent",68,"1",120,127,0.332041787946732,107,129,0,-3,9500
"1745","independent",68,"2",119,128,0.341915293874108,103,129,0,-1,8750
"1746","independent",68,"3",117,128,0.322929900498926,104,127,-1,0,8000
"1747","independent",68,"4",117,127,0.312465047242798,100,128,0,0,7250
"1748","independent",68,"5",116,126,0.350079477542288,106,126,0,0,6500
"1749","independent",68,"6",116,125,0.333941705866748,95,126,1,0,5750
"1750","independent",68,"7",112,120,0.308532877615543,105,124,-2,-4,5000
"1751","independent",68,"8",113,123,0.340693599418579,101,124,0,0,4250
"1752","independent",68,"9",112,122,0.306600709550012,103,123,0,0,3500
"1753","independent",68,"10",110,121,0.325155359453561,97,122,-1,0,2750
"1754","independent",68,"11",111,122,0.354748806240066,104,121,1,2,2000
"1755","independent",68,"12",109,119,0.346126698953119,95,122,0,0,1250
"1756","independent",68,"13",107,117,0.223883916583869,104,121,-1,-1,500
"1757","hierarchical",68,"1",120,130,0.340131903017278,107,129,0,2,9500
"1758","hierarchical",68,"2",119,129,0.339965651483359,103,129,0,2,8750
"1759","hierarchical",68,"3",118,128,0.337769038737728,104,127,0,2,8000
"1760","hierarchical",68,"4",117,127,0.334651853595821,100,128,0,2,7250
"1761","hierarchical",68,"5",116,126,0.331707816607661,106,126,0,2,6500
"1762","hierarchical",68,"6",115,125,0.329921333233031,95,126,0,2,5750
"1763","hierarchical",68,"7",114,124,0.329994744661545,105,124,0,2,5000
"1764","hierarchical",68,"8",113,123,0.332273170382722,101,124,0,2,4250
"1765","hierarchical",68,"9",112,122,0.336660683756985,103,123,0,2,3500
"1766","hierarchical",68,"10",111,121,0.3425955311482,97,122,0,2,2750
"1767","hierarchical",68,"11",110,120,0.349029682415392,104,121,0,2,2000
"1768","hierarchical",68,"12",109,119,0.354597628355645,95,122,0,2,1250
"1769","hierarchical",68,"13",109,118,0.357874966685713,104,121,1,2,500
"1770","independent",69,"1",120,128,0.296451149708554,107,129,0,-2,9500
"1771","independent",69,"2",120,130,0.320020320251012,108,129,1,1,8750
"1772","independent",69,"3",119,128,0.338806735636343,97,128,1,0,8000
"1773","independent",69,"4",117,128,0.313969251364711,106,128,0,1,7250
"1774","independent",69,"5",116,127,0.334199901798856,100,126,0,1,6500
"1775","independent",69,"6",115,123,0.306998231749896,98,125,0,-2,5750
"1776","independent",69,"7",114,123,0.348314743162515,103,125,0,-1,5000
"1777","independent",69,"8",114,124,0.339976782546884,81,125,1,1,4250
"1778","independent",69,"9",110,125,0.339965252867109,108,124,-2,3,3500
"1779","independent",69,"10",111,119,0.310299560434048,100,123,0,-2,2750
"1780","independent",69,"11",109,121,0.298893023224611,104,120,-1,1,2000
"1781","independent",69,"12",113,121,0.339884679734412,100,120.5,4,2,1250
"1782","independent",69,"13",108,117,0.319612899709595,104,118,0,-1,500
"1783","hierarchical",69,"1",120,130,0.326602555226665,107,129,0,2,9500
"1784","hierarchical",69,"2",119,129,0.32716832185731,108,129,0,2,8750
"1785","hierarchical",69,"3",118,128,0.32594793224499,97,128,0,2,8000
"1786","hierarchical",69,"4",117,128,0.324329663378317,106,128,0,3,7250
"1787","hierarchical",69,"5",116,127,0.322558338146309,100,126,0,3,6500
"1788","hierarchical",69,"6",115,125,0.321927178915184,98,125,0,2,5750
"1789","hierarchical",69,"7",114,124,0.323616818709346,103,125,0,2,5000
"1790","hierarchical",69,"8",113,123,0.32761272784524,81,125,0,2,4250
"1791","hierarchical",69,"9",112,122,0.333666647530561,108,124,0,2,3500
"1792","hierarchical",69,"10",112,121,0.340967945039471,100,123,1,2,2750
"1793","hierarchical",69,"11",111,120,0.348183330071382,104,120,1,2,2000
"1794","hierarchical",69,"12",110,119,0.353652369879721,100,120.5,1,2,1250
"1795","hierarchical",69,"13",109,119,0.356352171994838,104,118,1,3,500
"1796","independent",70,"1",120,130,0.349984440437035,106,130,0,0,9500
"1797","independent",70,"2",119,127,0.304124463056588,106,128,0,-2,8750
"1798","independent",70,"3",117,129,0.338574696967931,108,128,-1,1,8000
"1799","independent",70,"4",117,127,0.331551625160848,103,127,0,0,7250
"1800","independent",70,"5",116,126,0.300917072431296,111,127,0,0,6500
"1801","independent",70,"6",115,122,0.360066719472005,103,125,0,-3,5750
"1802","independent",70,"7",116,125,0.349153735647226,98,125,2,1,5000
"1803","independent",70,"8",113,121,0.322600796255821,102,123,0,-2,4250
"1804","independent",70,"9",112,123,0.298809436480651,101,122,0,1,3500
"1805","independent",70,"10",110,117,0.342620488234333,99,122,-1,-4,2750
"1806","independent",70,"11",113,120,0.378954069436253,102,121,3,0,2000
"1807","independent",70,"12",112,119,0.421242272719643,103,120,3,0,1250
"1808","independent",70,"13",106,111,0.354560304576065,108,119.5,-2,-7,500
"1809","hierarchical",70,"1",120,130,0.340216430016405,106,130,0,2,9500
"1810","hierarchical",70,"2",119,129,0.337528635227208,106,128,0,2,8750
"1811","hierarchical",70,"3",118,128,0.333270311679556,108,128,0,2,8000
"1812","hierarchical",70,"4",117,127,0.328997193788251,103,127,0,2,7250
"1813","hierarchical",70,"5",116,125,0.327006304864108,111,127,0,1,6500
"1814","hierarchical",70,"6",115,124,0.327367356181505,103,125,0,1,5750
"1815","hierarchical",70,"7",114,123,0.330304154782706,98,125,0,1,5000
"1816","hierarchical",70,"8",113,122,0.335643317631137,102,123,0,1,4250
"1817","hierarchical",70,"9",113,121,0.342738017906332,101,122,1,1,3500
"1818","hierarchical",70,"10",112,120,0.350501932392833,99,122,1,1,2750
"1819","hierarchical",70,"11",111,119,0.357565302311829,102,121,1,1,2000
"1820","hierarchical",70,"12",110,119,0.363597317825584,103,120,1,2,1250
"1821","hierarchical",70,"13",109,118,0.367355413057609,108,119.5,1,2,500
"1822","independent",71,"1",120,130,0.333916934109365,103,130,0,0,9500
"1823","independent",71,"2",120,130,0.331609223150016,109,129,1,1,8750
"1824","independent",71,"3",118,129,0.319262562174873,106,129,0,1,8000
"1825","independent",71,"4",118,127,0.367655026201483,103,127,1,0,7250
"1826","independent",71,"5",116,128,0.334641180841943,101,127,0,2,6500
"1827","independent",71,"6",114,122,0.320678638637135,103,125,-1,-3,5750
"1828","independent",71,"7",114,123,0.347583405034349,105,125,0,-1,5000
"1829","independent",71,"8",115,123,0.341743445464905,107,124,2,0,4250
"1830","independent",71,"9",112,119,0.357734848391922,105,122,0,-3,3500
"1831","independent",71,"10",112,120,0.326234085474566,70,121,1,-1,2750
"1832","independent",71,"11",109,123,0.274639370987412,106,122,-1,3,2000
"1833","independent",71,"12",112,121,0.388276031874219,97,121,3,2,1250
"1834","independent",71,"13",110,119,0.395053239460446,105,120,2,1,500
"1835","hierarchical",71,"1",120,130,0.342214104813928,103,130,0,2,9500
"1836","hierarchical",71,"2",119,130,0.342400665529667,109,129,0,3,8750
"1837","hierarchical",71,"3",118,129,0.338649501131023,106,129,0,3,8000
"1838","hierarchical",71,"4",117,128,0.332766456264539,103,127,0,3,7250
"1839","hierarchical",71,"5",116,126,0.327182617092791,101,127,0,2,6500
"1840","hierarchical",71,"6",115,125,0.325284571069148,103,125,0,2,5750
"1841","hierarchical",71,"7",114,124,0.326924044476035,105,125,0,2,5000
"1842","hierarchical",71,"8",113,122,0.332561915595801,107,124,0,1,4250
"1843","hierarchical",71,"9",113,121,0.341091942617075,105,122,1,1,3500
"1844","hierarchical",71,"10",112,121,0.350459002179929,70,121,1,2,2750
"1845","hierarchical",71,"11",111,120,0.360268618810808,106,122,1,2,2000
"1846","hierarchical",71,"12",111,119,0.368090272291225,97,121,2,2,1250
"1847","hierarchical",71,"13",110,119,0.373464353231804,105,120,2,3,500
"1848","independent",72,"1",121,129,0.334291550674316,107,129,1,-1,9500
"1849","independent",72,"2",120,130,0.332648448320616,102,129,1,1,8750
"1850","independent",72,"3",118,129,0.334949404043231,110,128,0,1,8000
"1851","independent",72,"4",117,125,0.34134753702683,102,127,0,-2,7250
"1852","independent",72,"5",116,125,0.327774761548174,98,126,0,-1,6500
"1853","independent",72,"6",115,123,0.327003910503078,107,126,0,-2,5750
"1854","independent",72,"7",114,122,0.331451412563751,101,124.5,0,-2,5000
"1855","independent",72,"8",113,124,0.315786731552726,104,124,0,1,4250
"1856","independent",72,"9",113,124,0.297762804780375,103,123.5,1,2,3500
"1857","independent",72,"10",110,119,0.294722708332808,101,122.5,-1,-2,2750
"1858","independent",72,"11",111,120,0.320627359017527,107,122,1,0,2000
"1859","independent",72,"12",109,125,0.237402880587238,104,121,0,6,1250
"1860","independent",72,"13",110,116,0.274163742957369,109,119,2,-2,500
"1861","hierarchical",72,"1",120,130,0.331299607854609,107,129,0,2,9500
"1862","hierarchical",72,"2",119,129,0.332357693371155,102,129,0,2,8750
"1863","hierarchical",72,"3",118,128,0.330068148215025,110,128,0,2,8000
"1864","hierarchical",72,"4",117,127,0.325925394950554,102,127,0,2,7250
"1865","hierarchical",72,"5",116,126,0.321483103511179,98,126,0,2,6500
"1866","hierarchical",72,"6",115,125,0.318013412025842,107,126,0,2,5750
"1867","hierarchical",72,"7",114,124,0.316426284578555,101,124.5,0,2,5000
"1868","hierarchical",72,"8",113,122,0.317549362334938,104,124,0,1,4250
"1869","hierarchical",72,"9",112,121,0.320489399041143,103,123.5,0,1,3500
"1870","hierarchical",72,"10",112,121,0.324389096782368,101,122.5,1,2,2750
"1871","hierarchical",72,"11",111,120,0.329194690885308,107,122,1,2,2000
"1872","hierarchical",72,"12",110,119,0.333047484276791,104,121,1,2,1250
"1873","hierarchical",72,"13",110,118,0.33439716519842,109,119,2,2,500
"1874","independent",73,"1",120,131,0.324636314016449,106,130,0,1,9500
"1875","independent",73,"2",119,128,0.324493613217035,110,129,0,-1,8750
"1876","independent",73,"3",118,127,0.318837957257641,105,128,0,-1,8000
"1877","independent",73,"4",118,127,0.323066015833188,100,127,1,0,7250
"1878","independent",73,"5",116,124,0.332605954716528,99,126,0,-2,6500
"1879","independent",73,"6",115,124,0.360759379375121,105,125,0,-1,5750
"1880","independent",73,"7",114,121,0.342700703141637,103,124.5,0,-3,5000
"1881","independent",73,"8",112,119,0.303345036457335,105,123,-1,-4,4250
"1882","independent",73,"9",113,122,0.331771444051241,107,123,1,0,3500
"1883","independent",73,"10",110,117,0.273696055000539,104,122,-1,-4,2750
"1884","independent",73,"11",110,121,0.350206549494524,104,123,0,1,2000
"1885","independent",73,"12",109,115,0.238367740291479,105,123.5,0,-4,1250
"1886","independent",73,"13",104,113,0.276038918513833,104,116,-4,-5,500
"1887","hierarchical",73,"1",120,130,0.323992331912919,106,130,0,2,9500
"1888","hierarchical",73,"2",119,129,0.320957418813062,110,129,0,2,8750
"1889","hierarchical",73,"3",118,128,0.319095860711151,105,128,0,2,8000
"1890","hierarchical",73,"4",117,126,0.319013427425169,100,127,0,1,7250
"1891","hierarchical",73,"5",116,125,0.321134411240061,99,126,0,1,6500
"1892","hierarchical",73,"6",115,124,0.324264692210176,105,125,0,1,5750
"1893","hierarchical",73,"7",114,123,0.32811001842603,103,124.5,0,1,5000
"1894","hierarchical",73,"8",113,121,0.332277923657805,105,123,0,0,4250
"1895","hierarchical",73,"9",112,121,0.33596803008792,107,123,0,1,3500
"1896","hierarchical",73,"10",111,120,0.338184309856239,104,122,0,1,2750
"1897","hierarchical",73,"11",110,119,0.337341234385553,104,123,0,1,2000
"1898","hierarchical",73,"12",109,118,0.331601794602996,105,123.5,0,1,1250
"1899","hierarchical",73,"13",109,118,0.320672571865247,104,116,1,2,500
"1900","independent",74,"1",119,133,0.302250161876985,104,130,-1,3,9500
"1901","independent",74,"2",120,127,0.367694526853461,107,128,1,-2,8750
"1902","independent",74,"3",119,128,0.331658075305426,106,128,1,0,8000
"1903","independent",74,"4",118,127,0.335549808499885,101,127,1,0,7250
"1904","independent",74,"5",117,126,0.330997532731228,102,127,1,0,6500
"1905","independent",74,"6",115,125,0.320599919330444,94,125,0,0,5750
"1906","independent",74,"7",114,125,0.290410552488705,98,124,0,1,5000
"1907","independent",74,"8",114,122,0.341473719976374,100,124,1,-1,4250
"1908","independent",74,"9",113,122,0.38783288529255,102,123,1,0,3500
"1909","independent",74,"10",112,122,0.370450744319556,91,122,1,1,2750
"1910","independent",74,"11",110,117,0.363103012825962,100,119,0,-3,2000
"1911","independent",74,"12",110,116,0.262172413780406,107,122,1,-3,1250
"1912","independent",74,"13",106,112,0.341799608482656,104,116,-2,-6,500
"1913","hierarchical",74,"1",120,130,0.33418374966314,104,130,0,2,9500
"1914","hierarchical",74,"2",119,129,0.33296489634541,107,128,0,2,8750
"1915","hierarchical",74,"3",118,128,0.33036778897482,106,128,0,2,8000
"1916","hierarchical",74,"4",118,127,0.327376864391456,101,127,1,2,7250
"1917","hierarchical",74,"5",117,126,0.325070906974703,102,127,1,2,6500
"1918","hierarchical",74,"6",116,125,0.324464840975784,94,125,1,2,5750
"1919","hierarchical",74,"7",115,124,0.326239539142425,98,124,1,2,5000
"1920","hierarchical",74,"8",113,123,0.330682642414872,100,124,0,2,4250
"1921","hierarchical",74,"9",113,122,0.337513153207714,102,123,1,2,3500
"1922","hierarchical",74,"10",112,121,0.345798770148505,91,122,1,2,2750
"1923","hierarchical",74,"11",111,120,0.353927709923012,100,119,1,2,2000
"1924","hierarchical",74,"12",110,119,0.359864301977675,107,122,1,2,1250
"1925","hierarchical",74,"13",109,118,0.361582691924133,104,116,1,2,500
"1926","independent",75,"1",121,129,0.375462522127465,107,130,1,-1,9500
"1927","independent",75,"2",120,129,0.324567694206328,104,129,1,0,8750
"1928","independent",75,"3",118,125,0.323651544044031,106,127,0,-3,8000
"1929","independent",75,"4",118,127,0.37001096767364,110,127,1,0,7250
"1930","independent",75,"5",116,126,0.302206656988975,102,126,0,0,6500
"1931","independent",75,"6",116,125,0.333201032770797,105,126,1,0,5750
"1932","independent",75,"7",115,125,0.29908911124747,101,126,1,1,5000
"1933","independent",75,"8",113,123,0.314266662219659,97,124,0,0,4250
"1934","independent",75,"9",113,123,0.309881753088568,94,124,1,1,3500
"1935","independent",75,"10",109,121,0.236927911682963,105,121,-2,0,2750
"1936","independent",75,"11",108,115,0.292110749124732,105,121,-2,-5,2000
"1937","independent",75,"12",107,114,0.31464197373522,104,121,-2,-5,1250
"1938","independent",75,"13",110,120,0.305109142514532,103,122.5,2,2,500
"1939","hierarchical",75,"1",120,129,0.344459375572171,107,130,0,1,9500
"1940","hierarchical",75,"2",119,129,0.341950782213617,104,129,0,2,8750
