"","model","sim","year","hm_jday","max_jday","max_val","first","median","diff_hm","diff_max","n.surveys"
"1980","independent",77,"3",131,139,0.114324938323993,122,141,-1,-1,8000
"1981","independent",77,"4",132,139,0.142991205624373,125,140.5,1,0,7250
"1982","independent",77,"5",132,138,0.147432773467129,111,142,2,0,6500
"1983","independent",77,"6",129,137,0.124514929647722,121,140,0,0,5750
"1984","independent",77,"7",127,135,0.109213407862069,118,139,-1,-1,5000
"1985","independent",77,"8",128,135,0.142298073499665,123,137.5,1,0,4250
"1986","independent",77,"9",126,136,0.08772197884589,120,141,0,2,3500
"1987","independent",77,"10",125,132,0.13988527425295,112,135,0,-1,2750
"1988","independent",77,"11",122,131,0.127134253098699,118,133,-2,-1,2000
"1989","independent",77,"12",122,134,0.104417824498939,116,134,-1,3,1250
"1990","independent",77,"13",120,130,0.179709703958523,118,131.5,-2,0,500
"1991","hierarchical",77,"1",132,140,0.11249080451281,125,144,-2,-2,9500
"1992","hierarchical",77,"2",132,139,0.121256064766573,127,145,-1,-2,8750
"1993","hierarchical",77,"3",131,139,0.126701299204636,122,141,-1,-1,8000
"1994","hierarchical",77,"4",131,138,0.130194785574014,125,140.5,0,-1,7250
"1995","hierarchical",77,"5",130,137,0.130697509039999,111,142,0,-1,6500
"1996","hierarchical",77,"6",129,137,0.129875956665673,121,140,0,0,5750
"1997","hierarchical",77,"7",128,136,0.128378682048199,118,139,0,0,5000
"1998","hierarchical",77,"8",127,135,0.126953589123554,123,137.5,0,0,4250
"1999","hierarchical",77,"9",126,134,0.126770777354816,120,141,0,0,3500
"2000","hierarchical",77,"10",125,133,0.128655485440657,112,135,0,0,2750
"2001","hierarchical",77,"11",124,132,0.132993771239865,118,133,0,0,2000
"2002","hierarchical",77,"12",122,131,0.139712553170941,116,134,-1,0,1250
"2003","hierarchical",77,"13",121,131,0.148325629998913,118,131.5,-1,1,500
"2004","independent",78,"1",134,141,0.10972077705729,123,146.5,0,-1,9500
"2005","independent",78,"2",133,139,0.153092822709053,126,143,0,-2,8750
"2006","independent",78,"3",132,138,0.126293757067146,120,142,0,-2,8000
"2007","independent",78,"4",130,139,0.103240503266015,122,142,-1,0,7250
"2008","independent",78,"5",130,138,0.12353842720319,122,141,0,0,6500
"2009","independent",78,"6",127,136,0.109569971844257,115,140,-2,-1,5750
"2010","independent",78,"7",129,135,0.19058447529144,122,137,1,-1,5000
"2011","independent",78,"8",126,134,0.106289714037417,121,140,-1,-1,4250
"2012","independent",78,"9",125,133,0.103962604887194,121,137,-1,-1,3500
"2013","independent",78,"10",125,132,0.138069283435965,119,134,0,-1,2750
"2014","independent",78,"11",124,131,0.148342749013973,120,135,0,-1,2000
"2015","independent",78,"12",124,131,0.0966114826647069,123,135.5,1,0,1250
"2016","independent",78,"13",122,130,0.121787417474082,119,134,0,0,500
"2017","hierarchical",78,"1",132,140,0.11626415548451,123,146.5,-2,-2,9500
"2018","hierarchical",78,"2",132,139,0.122160464872589,126,143,-1,-2,8750
"2019","hierarchical",78,"3",131,138,0.125804092367875,120,142,-1,-2,8000
"2020","hierarchical",78,"4",130,137,0.127227272802847,122,142,-1,-2,7250
"2021","hierarchical",78,"5",130,137,0.127596946879781,122,141,0,-1,6500
"2022","hierarchical",78,"6",129,136,0.127502709116241,115,140,0,-1,5750
"2023","hierarchical",78,"7",128,135,0.127587093985806,122,137,0,-1,5000
"2024","hierarchical",78,"8",127,134,0.12874756340046,121,140,0,-1,4250
"2025","hierarchical",78,"9",126,133,0.131551113765666,121,137,0,-1,3500
"2026","hierarchical",78,"10",125,132,0.136084881562966,119,134,0,-1,2750
"2027","hierarchical",78,"11",124,131,0.141826218310302,120,135,0,-1,2000
"2028","hierarchical",78,"12",123,131,0.148356892196504,123,135.5,0,0,1250
"2029","hierarchical",78,"13",123,130,0.154390135171462,119,134,1,0,500
"2030","independent",79,"1",133,140,0.116780753823946,126,143,-1,-2,9500
"2031","independent",79,"2",132,140,0.118700985288197,127,144,-1,-1,8750
"2032","independent",79,"3",132,138,0.143675354908779,127,141,0,-2,8000
"2033","independent",79,"4",131,138,0.155746047477457,118,140,0,-1,7250
"2034","independent",79,"5",130,137,0.131123636657389,123,141,0,-1,6500
"2035","independent",79,"6",129,136,0.127138384146786,114,141,0,-1,5750
"2036","independent",79,"7",129,137,0.154808204103675,123,138.5,1,1,5000
"2037","independent",79,"8",126,135,0.126182919934026,121,139,-1,0,4250
"2038","independent",79,"9",126,133,0.144551143352809,113,134,0,-1,3500
"2039","independent",79,"10",126,134,0.107404818692806,120,138,1,1,2750
"2040","independent",79,"11",124,133,0.141702000268163,120,136,0,1,2000
"2041","independent",79,"12",122,129,0.143063080150713,121,136,-1,-2,1250
"2042","independent",79,"13",120,137,0.104178531445528,116,136,-2,7,500
"2043","hierarchical",79,"1",133,139,0.122538941739408,126,143,-1,-3,9500
"2044","hierarchical",79,"2",132,139,0.13121668576573,127,144,-1,-2,8750
"2045","hierarchical",79,"3",131,138,0.136639933166543,127,141,-1,-2,8000
"2046","hierarchical",79,"4",131,138,0.140440102086106,118,140,0,-1,7250
"2047","hierarchical",79,"5",130,137,0.141550397707108,123,141,0,-1,6500
"2048","hierarchical",79,"6",129,137,0.141179972667208,114,141,0,0,5750
"2049","hierarchical",79,"7",128,136,0.140175962072663,123,138.5,0,0,5000
"2050","hierarchical",79,"8",127,135,0.138723382021141,121,139,0,0,4250
"2051","hierarchical",79,"9",126,135,0.138225970385853,113,134,0,1,3500
"2052","hierarchical",79,"10",125,134,0.13954483111673,120,138,0,1,2750
"2053","hierarchical",79,"11",124,133,0.142468695425569,120,136,0,1,2000
"2054","hierarchical",79,"12",123,132,0.147087446827873,121,136,0,1,1250
"2055","hierarchical",79,"13",122,131,0.153132416351656,116,136,0,1,500
"2056","independent",80,"1",133,141,0.112920721479906,125,145,-1,-1,9500
"2057","independent",80,"2",132,140,0.126739243786429,125,146,-1,-1,8750
"2058","independent",80,"3",133,140,0.146258805573697,123,142.5,1,0,8000
"2059","independent",80,"4",131,137,0.117967240049492,122,142,0,-2,7250
"2060","independent",80,"5",131,139,0.108897084964678,123,142,1,1,6500
"2061","independent",80,"6",128,136,0.110363107857432,122,141,-1,-1,5750
"2062","independent",80,"7",126,135,0.116183679073435,120,137,-2,-1,5000
"2063","independent",80,"8",128,135,0.127885923070646,122,137,1,0,4250
"2064","independent",80,"9",125,134,0.104742514484767,122,136,-1,0,3500
"2065","independent",80,"10",127,135,0.126310724337534,120,137,2,2,2750
"2066","independent",80,"11",124,132,0.0891078322157435,111,136,0,0,2000
"2067","independent",80,"12",124,131,0.133490527479007,120,135,1,0,1250
"2068","independent",80,"13",119,140,0.100208105328045,119,139,-3,10,500
"2069","hierarchical",80,"1",133,140,0.118436518403346,125,145,-1,-2,9500
"2070","hierarchical",80,"2",132,139,0.122325193025402,125,146,-1,-2,8750
"2071","hierarchical",80,"3",131,139,0.12394767135002,123,142.5,-1,-1,8000
"2072","hierarchical",80,"4",131,138,0.124524621691187,122,142,0,-1,7250
"2073","hierarchical",80,"5",130,137,0.123396338083358,123,142,0,-1,6500
"2074","hierarchical",80,"6",129,136,0.121425024088628,122,141,0,-1,5750
"2075","hierarchical",80,"7",128,136,0.12015673449994,120,137,0,0,5000
"2076","hierarchical",80,"8",127,135,0.119409051224465,122,137,0,0,4250
"2077","hierarchical",80,"9",126,134,0.119588753648456,122,136,0,0,3500
"2078","hierarchical",80,"10",125,133,0.120958876433612,120,137,0,0,2750
"2079","hierarchical",80,"11",124,133,0.123899779642415,111,136,0,1,2000
"2080","hierarchical",80,"12",124,132,0.128112769271575,120,135,1,1,1250
"2081","hierarchical",80,"13",123,131,0.132874037947692,119,139,1,1,500
"2082","independent",81,"1",135,142,0.124405504909027,127,145,1,0,9500
"2083","independent",81,"2",132,140,0.123231735993835,124,145,-1,-1,8750
"2084","independent",81,"3",131,138,0.105992794589777,121,142,-1,-2,8000
"2085","independent",81,"4",132,139,0.151672547375245,120,141,1,0,7250
"2086","independent",81,"5",131,137,0.143973070592755,120,140,1,-1,6500
"2087","independent",81,"6",128,135,0.155651340616038,118,138.5,-1,-2,5750
"2088","independent",81,"7",128,135,0.104146141211598,122,142.5,0,-1,5000
"2089","independent",81,"8",126,134,0.122204583148218,120,138,-1,-1,4250
"2090","independent",81,"9",124,134,0.0994596459877961,118,136,-2,0,3500
"2091","independent",81,"10",126,132,0.127778739268152,120,135,1,-1,2750
"2092","independent",81,"11",123,129,0.126874030518071,121,133,-1,-3,2000
"2093","independent",81,"12",125,132,0.122115944063145,124,134,2,1,1250
"2094","independent",81,"13",125,157,0.0534343008659352,124,147,3,27,500
"2095","hierarchical",81,"1",132,139,0.117767397620016,127,145,-2,-3,9500
"2096","hierarchical",81,"2",132,139,0.124301368136095,124,145,-1,-2,8750
"2097","hierarchical",81,"3",131,138,0.128659652791677,121,142,-1,-2,8000
"2098","hierarchical",81,"4",131,137,0.130435136332329,120,141,0,-2,7250
"2099","hierarchical",81,"5",130,137,0.130850540873573,120,140,0,-1,6500
"2100","hierarchical",81,"6",129,136,0.129933043585614,118,138.5,0,-1,5750
"2101","hierarchical",81,"7",128,135,0.128280714680521,122,142.5,0,-1,5000
"2102","hierarchical",81,"8",127,135,0.126927140699794,120,138,0,0,4250
"2103","hierarchical",81,"9",126,134,0.126899425114133,118,136,0,0,3500
"2104","hierarchical",81,"10",125,133,0.127594187576363,120,135,0,0,2750
"2105","hierarchical",81,"11",124,132,0.128815232605884,121,133,0,0,2000
"2106","hierarchical",81,"12",124,132,0.130235171710198,124,134,1,1,1250
"2107","hierarchical",81,"13",123,131,0.13189981298627,124,147,1,1,500
"2108","independent",82,"1",133,141,0.11717089721633,127,145,-1,-1,9500
"2109","independent",82,"2",134,140,0.166399878228601,126,142,1,-1,8750
"2110","independent",82,"3",132,138,0.133389601998616,123,142,0,-2,8000
"2111","independent",82,"4",131,137,0.113809427066762,124,142,0,-2,7250
"2112","independent",82,"5",129,137,0.117173695618578,125,140,-1,-1,6500
"2113","independent",82,"6",129,136,0.157987179027181,123,137.5,0,-1,5750
"2114","independent",82,"7",128,135,0.118623217443472,123,139,0,-1,5000
"2115","independent",82,"8",125,134,0.0993763762076554,120,140,-2,-1,4250
"2116","independent",82,"9",127,135,0.122551179403531,124,137,1,1,3500
"2117","independent",82,"10",125,132,0.124593042475542,120,136,0,-1,2750
"2118","independent",82,"11",122,132,0.10448429329018,113,136,-2,0,2000
"2119","independent",82,"12",122,130,0.112180849816687,120,134.5,-1,-1,1250
"2120","independent",82,"13",119,134,0.111645791114193,118,135,-3,4,500
"2121","hierarchical",82,"1",133,139,0.119560337424481,127,145,-1,-3,9500
"2122","hierarchical",82,"2",132,139,0.12680470934701,126,142,-1,-2,8750
"2123","hierarchical",82,"3",131,138,0.131442455476762,123,142,-1,-2,8000
"2124","hierarchical",82,"4",131,137,0.132699954529601,124,142,0,-2,7250
"2125","hierarchical",82,"5",130,137,0.132268327009073,125,140,0,-1,6500
"2126","hierarchical",82,"6",129,136,0.130014567655257,123,137.5,0,-1,5750
"2127","hierarchical",82,"7",128,135,0.12701563879209,123,139,0,-1,5000
"2128","hierarchical",82,"8",127,134,0.124562750509485,120,140,0,-1,4250
"2129","hierarchical",82,"9",126,134,0.124082670561784,124,137,0,0,3500
"2130","hierarchical",82,"10",125,133,0.125874912939516,120,136,0,0,2750
"2131","hierarchical",82,"11",124,132,0.130331981795921,113,136,0,0,2000
"2132","hierarchical",82,"12",123,131,0.137480454996261,120,134.5,0,0,1250
"2133","hierarchical",82,"13",122,130,0.146919357898609,118,135,0,0,500
"2134","independent",83,"1",134,142,0.126736448558028,125,144,0,0,9500
"2135","independent",83,"2",135,142,0.102677772850826,124,147,2,1,8750
"2136","independent",83,"3",130,138,0.120331162521596,123,142,-2,-2,8000
"2137","independent",83,"4",129,138,0.0736909639602152,119,147,-2,-1,7250
"2138","independent",83,"5",131,138,0.137574264210294,121,140,1,0,6500
"2139","independent",83,"6",128,138,0.122698351188827,123,140,-1,1,5750
"2140","independent",83,"7",129,135,0.139853446753078,119,140,1,-1,5000
"2141","independent",83,"8",126,133,0.120830332203799,120,135.5,-1,-2,4250
"2142","independent",83,"9",125,132,0.149157477222281,121,135,-1,-2,3500
"2143","independent",83,"10",123,132,0.10193907347096,122,136,-2,-1,2750
"2144","independent",83,"11",126,135,0.11328217870604,122,136,2,3,2000
"2145","independent",83,"12",122,132,0.0756773805056876,122,137,-1,1,1250
"2146","independent",83,"13",119,133,0.0806655394277545,117,133.5,-3,3,500
"2147","hierarchical",83,"1",132,140,0.104121978975203,125,144,-2,-2,9500
"2148","hierarchical",83,"2",132,139,0.108949547161868,124,147,-1,-2,8750
"2149","hierarchical",83,"3",131,139,0.112234292632296,123,142,-1,-1,8000
"2150","hierarchical",83,"4",130,138,0.113958617881837,119,147,-1,-1,7250
"2151","hierarchical",83,"5",129,137,0.114201761609424,121,140,-1,-1,6500
"2152","hierarchical",83,"6",128,136,0.113822371890349,123,140,-1,-1,5750
"2153","hierarchical",83,"7",127,136,0.113848995798501,119,140,-1,0,5000
"2154","hierarchical",83,"8",126,134,0.114810429448503,120,135.5,-1,-1,4250
"2155","hierarchical",83,"9",125,133,0.117293004109768,121,135,-1,-1,3500
"2156","hierarchical",83,"10",124,132,0.12113222901065,122,136,-1,-1,2750
"2157","hierarchical",83,"11",124,131,0.125698921096342,122,136,0,-1,2000
"2158","hierarchical",83,"12",123,131,0.130573887202464,122,137,0,0,1250
"2159","hierarchical",83,"13",123,130,0.134188786381601,117,133.5,1,0,500
"2160","independent",84,"1",133,140,0.129944419954074,123,142,-1,-2,9500
"2161","independent",84,"2",133,140,0.127435398542256,122,145,0,-1,8750
"2162","independent",84,"3",133,138,0.141223366856667,130,142,1,-2,8000
"2163","independent",84,"4",130,137,0.11193635589672,124,141,-1,-2,7250
"2164","independent",84,"5",131,137,0.138865985979092,118,141,1,-1,6500
"2165","independent",84,"6",127,135,0.112718691053426,123,139,-2,-2,5750
"2166","independent",84,"7",125,132,0.101892610272476,121,139,-3,-4,5000
"2167","independent",84,"8",127,135,0.122734530593869,119,138,0,0,4250
"2168","independent",84,"9",124,134,0.111485694422331,119,136,-2,0,3500
"2169","independent",84,"10",123,132,0.129329755335007,120,135,-2,-1,2750
"2170","independent",84,"11",121,130,0.113978424589564,116,135,-3,-2,2000
"2171","independent",84,"12",120,135,0.0507934842626003,121,136,-3,4,1250
"2172","independent",84,"13",119,128,0.15749508836548,114,128,-3,-2,500
"2173","hierarchical",84,"1",133,139,0.124792168983512,123,142,-1,-3,9500
"2174","hierarchical",84,"2",132,139,0.13001548233648,122,145,-1,-2,8750
"2175","hierarchical",84,"3",132,138,0.131149751548544,130,142,0,-2,8000
"2176","hierarchical",84,"4",131,138,0.130494744381596,124,141,0,-1,7250
"2177","hierarchical",84,"5",130,137,0.126824797455265,118,141,0,-1,6500
"2178","hierarchical",84,"6",129,137,0.122501976713897,123,139,0,0,5750
"2179","hierarchical",84,"7",127,136,0.118164970551892,121,139,-1,0,5000
"2180","hierarchical",84,"8",126,135,0.114856057934407,119,138,-1,0,4250
"2181","hierarchical",84,"9",124,134,0.113886277910516,119,136,-2,0,3500
"2182","hierarchical",84,"10",123,132,0.116809763753735,120,135,-2,-1,2750
"2183","hierarchical",84,"11",122,130,0.125167058078046,116,135,-2,-2,2000
"2184","hierarchical",84,"12",121,128,0.137946841818116,121,136,-2,-3,1250
"2185","hierarchical",84,"13",121,127,0.152463786936467,114,128,-1,-3,500
"2186","independent",85,"1",135,142,0.102789144250039,126,146.5,1,0,9500
"2187","independent",85,"2",133,140,0.125585637498128,126,144,0,-1,8750
"2188","independent",85,"3",132,140,0.117385138052146,125,143,0,0,8000
"2189","independent",85,"4",131,138,0.127484254365034,125,142,0,-1,7250
"2190","independent",85,"5",129,135,0.123092437377472,122,138,-1,-3,6500
"2191","independent",85,"6",128,136,0.165403295278255,122,138,-1,-1,5750
"2192","independent",85,"7",128,135,0.12426487968549,121,139.5,0,-1,5000
"2193","independent",85,"8",127,135,0.112614202482319,116,140,0,0,4250
"2194","independent",85,"9",125,132,0.099620151512897,122,136.5,-1,-2,3500
"2195","independent",85,"10",122,133,0.0852335870810024,119,136,-3,0,2750
"2196","independent",85,"11",122,132,0.0956725717045805,117,133,-2,0,2000
"2197","independent",85,"12",122,129,0.119453478802029,120,131.5,-1,-2,1250
"2198","independent",85,"13",117,126,0.0900349406675652,119,128,-5,-4,500
"2199","hierarchical",85,"1",133,140,0.107791937684724,126,146.5,-1,-2,9500
"2200","hierarchical",85,"2",132,139,0.116791357563626,126,144,-1,-2,8750
"2201","hierarchical",85,"3",131,138,0.123059280958263,125,143,-1,-2,8000
"2202","hierarchical",85,"4",131,138,0.12646481198799,125,142,0,-1,7250
"2203","hierarchical",85,"5",130,137,0.126863646407819,122,138,0,-1,6500
"2204","hierarchical",85,"6",129,136,0.124474908596264,122,138,0,-1,5750
"2205","hierarchical",85,"7",128,135,0.12065986991709,121,139.5,0,-1,5000
"2206","hierarchical",85,"8",127,134,0.117010198746729,116,140,0,-1,4250
"2207","hierarchical",85,"9",125,133,0.114942369004114,122,136.5,-1,-1,3500
"2208","hierarchical",85,"10",124,132,0.115483718276718,119,136,-1,-1,2750
"2209","hierarchical",85,"11",122,131,0.119197059466949,117,133,-2,-1,2000
"2210","hierarchical",85,"12",121,130,0.126236778053581,120,131.5,-2,-1,1250
"2211","hierarchical",85,"13",120,128,0.136719101156849,119,128,-2,-2,500
"2212","independent",86,"1",133,139,0.119909202237063,124,143,-1,-3,9500
"2213","independent",86,"2",132,140,0.111309905245051,125,145,-1,-1,8750
"2214","independent",86,"3",131,138,0.114016855640117,118,142,-1,-2,8000
"2215","independent",86,"4",131,138,0.140181523975519,125,141,0,-1,7250
"2216","independent",86,"5",130,136,0.159755867334112,122,139.5,0,-2,6500
"2217","independent",86,"6",131,138,0.155744806757545,112,139,2,1,5750
"2218","independent",86,"7",127,135,0.117466555834245,117,140,-1,-1,5000
"2219","independent",86,"8",128,134,0.141578583448906,116,138,1,-1,4250
"2220","independent",86,"9",126,134,0.124165872512442,121,135.5,0,0,3500
"2221","independent",86,"10",124,132,0.0611666562491141,122,149,-1,-1,2750
"2222","independent",86,"11",123,132,0.107803538317665,110,134,-1,0,2000
"2223","independent",86,"12",124,135,0.102439679494241,109,135,1,4,1250
"2224","independent",86,"13",158,200,0.119510268573757,120,154.5,36,70,500
"2225","hierarchical",86,"1",132,138,0.113875805953036,124,143,-2,-4,9500
"2226","hierarchical",86,"2",132,138,0.12405803878876,125,145,-1,-3,8750
"2227","hierarchical",86,"3",131,137,0.130637465787522,118,142,-1,-3,8000
"2228","hierarchical",86,"4",131,137,0.134985075798297,125,141,0,-2,7250
"2229","hierarchical",86,"5",130,137,0.135463555618583,122,139.5,0,-1,6500
"2230","hierarchical",86,"6",130,136,0.134107839031405,112,139,1,-1,5750
"2231","hierarchical",86,"7",129,136,0.131167838888711,117,140,1,0,5000
"2232","hierarchical",86,"8",128,135,0.128181224425844,116,138,1,0,4250
"2233","hierarchical",86,"9",127,135,0.125257941042606,121,135.5,1,1,3500
"2234","hierarchical",86,"10",126,134,0.124022150889246,122,149,1,1,2750
"2235","hierarchical",86,"11",125,133,0.123867097855574,110,134,1,1,2000
"2236","hierarchical",86,"12",124,133,0.125585412950919,109,135,1,2,1250
"2237","hierarchical",86,"13",123,132,0.129258891623871,120,154.5,1,2,500
"2238","independent",87,"1",133,141,0.120010408049683,122,145,-1,-1,9500
"2239","independent",87,"2",133,140,0.108331394084071,121,145.5,0,-1,8750
"2240","independent",87,"3",133,139,0.131878717170044,120,142,1,-1,8000
"2241","independent",87,"4",131,139,0.115675614225469,117,142,0,0,7250
"2242","independent",87,"5",131,138,0.131423723562943,122,140.5,1,0,6500
"2243","independent",87,"6",130,137,0.151163211523002,119,139,1,0,5750
"2244","independent",87,"7",129,135,0.15276440394231,124,138,1,-1,5000
"2245","independent",87,"8",129,136,0.140965532938412,122,139,2,1,4250
"2246","independent",87,"9",125,134,0.109350816164545,120,140,-1,0,3500
"2247","independent",87,"10",124,132,0.141678480264714,121,135,-1,-1,2750
"2248","independent",87,"11",125,133,0.109413772771086,123,136,1,1,2000
"2249","independent",87,"12",128,153,0.0653477100002532,118,146,5,22,1250
"2250","independent",87,"13",120,132,0.0964624954107658,117,134,-2,2,500
"2251","hierarchical",87,"1",133,140,0.112453461243037,122,145,-1,-2,9500
"2252","hierarchical",87,"2",132,139,0.119888696265793,121,145.5,-1,-2,8750
"2253","hierarchical",87,"3",132,139,0.125514664341205,120,142,0,-1,8000
"2254","hierarchical",87,"4",131,138,0.129935029684494,117,142,0,-1,7250
"2255","hierarchical",87,"5",130,137,0.132136079809604,122,140.5,0,-1,6500
"2256","hierarchical",87,"6",130,137,0.134054617245621,119,139,1,0,5750
"2257","hierarchical",87,"7",129,136,0.134769859620774,124,138,1,0,5000
"2258","hierarchical",87,"8",128,136,0.135232099238057,122,139,1,1,4250
"2259","hierarchical",87,"9",127,135,0.136381303139521,120,140,1,1,3500
"2260","hierarchical",87,"10",126,134,0.137315168687671,121,135,1,1,2750
"2261","hierarchical",87,"11",126,134,0.13857711053256,123,136,2,2,2000
"2262","hierarchical",87,"12",125,133,0.139822356876968,118,146,2,2,1250
"2263","hierarchical",87,"13",124,133,0.14015550933619,117,134,2,3,500
"2264","independent",88,"1",134,142,0.117644361611059,122,145.5,0,0,9500
"2265","independent",88,"2",133,140,0.127090046618542,126,145,0,-1,8750
"2266","independent",88,"3",132,138,0.137051060861279,116,142,0,-2,8000
"2267","independent",88,"4",130,137,0.147242623241729,123,141,-1,-2,7250
"2268","independent",88,"5",130,137,0.148601505921006,122,140,0,-1,6500
"2269","independent",88,"6",128,138,0.0929882805879905,124,143,-1,1,5750
"2270","independent",88,"7",127,137,0.114050884322206,119,139,-1,1,5000
"2271","independent",88,"8",128,135,0.133054235905199,119,137,1,0,4250
"2272","independent",88,"9",127,135,0.110242467384251,117,138,1,1,3500
"2273","independent",88,"10",125,133,0.102215433247325,117,136,0,0,2750
"2274","independent",88,"11",123,134,0.0771426384780217,115,141.5,-1,2,2000
"2275","independent",88,"12",119,128,0.106157161323386,118,132.5,-4,-3,1250
"2276","independent",88,"13",126,148,0.0958047492488203,125,143,4,18,500
"2277","hierarchical",88,"1",132,139,0.116205010881299,122,145.5,-2,-3,9500
"2278","hierarchical",88,"2",132,139,0.123260505675283,126,145,-1,-2,8750
"2279","hierarchical",88,"3",131,138,0.127638393599586,116,142,-1,-2,8000
"2280","hierarchical",88,"4",131,138,0.129568348118059,123,141,0,-1,7250
"2281","hierarchical",88,"5",130,137,0.129476402768009,122,140,0,-1,6500
"2282","hierarchical",88,"6",129,137,0.127300730724601,124,143,0,0,5750
"2283","hierarchical",88,"7",128,136,0.125004609925038,119,139,0,0,5000
"2284","hierarchical",88,"8",128,135,0.122246546891569,119,137,1,0,4250
"2285","hierarchical",88,"9",127,135,0.11992707827468,117,138,1,1,3500
"2286","hierarchical",88,"10",126,134,0.119012832274455,117,136,1,1,2750
"2287","hierarchical",88,"11",125,133,0.118941542147929,115,141.5,1,1,2000
"2288","hierarchical",88,"12",124,133,0.119718058127218,118,132.5,1,2,1250
"2289","hierarchical",88,"13",123,132,0.121921720142582,125,143,1,2,500
"2290","independent",89,"1",132,139,0.0984967581357063,124,145,-2,-3,9500
"2291","independent",89,"2",133,140,0.1233885293934,123,144,0,-1,8750
"2292","independent",89,"3",132,139,0.138991030531659,124,143,0,-1,8000
"2293","independent",89,"4",131,139,0.11452314330407,120,142,0,0,7250
"2294","independent",89,"5",129,136,0.162745193449564,125,138,-1,-2,6500
"2295","independent",89,"6",128,135,0.118154254692341,118,139,-1,-2,5750
"2296","independent",89,"7",127,135,0.110947945626492,120,141.5,-1,-1,5000
"2297","independent",89,"8",127,135,0.116095711288025,120,139,0,0,4250
"2298","independent",89,"9",124,135,0.0985557110569788,114,139,-2,1,3500
"2299","independent",89,"10",123,130,0.102308495566307,113,133,-2,-3,2750
"2300","independent",89,"11",125,133,0.123027345582602,117,135,1,1,2000
"2301","independent",89,"12",124,130,0.19177625317585,122,133,1,-1,1250
"2302","independent",89,"13",120,129,0.173227601818205,117,132,-2,-1,500
"2303","hierarchical",89,"1",132,140,0.112031936553665,124,145,-2,-2,9500
"2304","hierarchical",89,"2",132,139,0.119462242556689,123,144,-1,-2,8750
"2305","hierarchical",89,"3",131,138,0.12364940932664,124,143,-1,-2,8000
"2306","hierarchical",89,"4",130,138,0.125577056585116,120,142,-1,-1,7250
"2307","hierarchical",89,"5",130,137,0.125587789639259,125,138,0,-1,6500
"2308","hierarchical",89,"6",129,136,0.124511178239584,118,139,0,-1,5750
"2309","hierarchical",89,"7",128,135,0.123699842020258,120,141.5,0,-1,5000
"2310","hierarchical",89,"8",127,134,0.12407194137275,120,139,0,-1,4250
"2311","hierarchical",89,"9",125,133,0.126213733543278,114,139,-1,-1,3500
"2312","hierarchical",89,"10",124,132,0.13038911931267,113,133,-1,-1,2750
"2313","hierarchical",89,"11",123,132,0.136585230789461,117,135,-1,0,2000
"2314","hierarchical",89,"12",123,131,0.144555854787431,122,133,0,0,1250
"2315","hierarchical",89,"13",122,130,0.153321156458117,117,132,0,0,500
"2316","independent",90,"1",134,143,0.110975659658541,124,146,0,1,9500
"2317","independent",90,"2",132,140,0.117470407467558,126,145,-1,-1,8750
"2318","independent",90,"3",131,137,0.110025457247016,127,141,-1,-3,8000
"2319","independent",90,"4",130,137,0.122654115887935,117,140.5,-1,-2,7250
"2320","independent",90,"5",130,137,0.109000369119418,123,142,0,-1,6500
"2321","independent",90,"6",129,136,0.140009264730529,119,138,0,-1,5750
"2322","independent",90,"7",129,135,0.147320676472695,121,137.5,1,-1,5000
"2323","independent",90,"8",128,136,0.137478621058494,118,138,1,1,4250
"2324","independent",90,"9",123,132,0.105315093281391,116,137,-3,-2,3500
"2325","independent",90,"10",124,133,0.114438036813599,119,135,-1,0,2750
"2326","independent",90,"11",124,132,0.104420265343057,117,138,0,0,2000
"2327","independent",90,"12",122,131,0.0847106213696576,119,134,-1,0,1250
"2328","independent",90,"13",122,131,0.162335714288406,119,134,0,1,500
"2329","hierarchical",90,"1",132,139,0.106996145041437,124,146,-2,-3,9500
"2330","hierarchical",90,"2",132,139,0.114174895704285,126,145,-1,-2,8750
"2331","hierarchical",90,"3",131,138,0.119866170164752,127,141,-1,-2,8000
"2332","hierarchical",90,"4",130,137,0.124131903424556,117,140.5,-1,-2,7250
"2333","hierarchical",90,"5",130,137,0.126973237248241,123,142,0,-1,6500
"2334","hierarchical",90,"6",129,136,0.129574530870522,119,138,0,-1,5750
"2335","hierarchical",90,"7",128,135,0.131134741559211,121,137.5,0,-1,5000
"2336","hierarchical",90,"8",128,134,0.132117383681318,118,138,1,-1,4250
"2337","hierarchical",90,"9",127,134,0.134191551228151,116,137,1,0,3500
"2338","hierarchical",90,"10",126,133,0.136706083860406,119,135,1,0,2750
"2339","hierarchical",90,"11",125,132,0.139418662187722,117,138,1,0,2000
"2340","hierarchical",90,"12",124,132,0.143372860181857,119,134,1,1,1250
"2341","hierarchical",90,"13",123,131,0.147455525461109,119,134,1,1,500
"2342","independent",91,"1",134,142,0.111933100342992,120,144,0,0,9500
"2343","independent",91,"2",133,141,0.141047713110325,125,143,0,0,8750
"2344","independent",91,"3",130,137,0.112932574822356,119,143,-2,-3,8000
"2345","independent",91,"4",131,138,0.13285728640625,127,141,0,-1,7250
"2346","independent",91,"5",129,139,0.0869193329210823,119,142,-1,1,6500
"2347","independent",91,"6",127,135,0.0970156673548987,122,140,-2,-2,5750
"2348","independent",91,"7",128,135,0.137272402715467,122,137,0,-1,5000
